NAME,DATA TIMESTAMP,RAINFALL DAY MM
Tangkura,2025-01-19 00:00:00.0 +0:00,0
Tangkura,2025-01-20 00:00:00.0 +0:00,50.8
Tangkura,2025-01-21 00:00:00.0 +0:00,0
Tangkura,2025-01-22 00:00:00.0 +0:00,0
Tangkura,2025-01-23 00:00:00.0 +0:00,0
Tangkura,2025-01-24 00:00:00.0 +0:00,18.1
Tangkura,2025-01-25 00:00:00.0 +0:00,0
Tangkura,2025-01-26 00:00:00.0 +0:00,0
Tangkura,2025-01-27 00:00:00.0 +0:00,0
Tangkura,2025-01-28 00:00:00.0 +0:00,52.4
Tangkura,2025-01-29 00:00:00.0 +0:00,0
Tangkura,2025-01-30 00:00:00.0 +0:00,26.2
Tangkura,2025-01-31 00:00:00.0 +0:00,0
Pamona Barat,2025-01-01 00:00:00.0 +0:00,2
Pamona Barat,2025-01-02 00:00:00.0 +0:00,0
Pamona Barat,2025-01-03 00:00:00.0 +0:00,0
Pamona Barat,2025-01-04 00:00:00.0 +0:00,0
Pamona Barat,2025-01-05 00:00:00.0 +0:00,0
Pamona Barat,2025-01-06 00:00:00.0 +0:00,0
Pamona Barat,2025-01-07 00:00:00.0 +0:00,0
Pamona Barat,2025-01-08 00:00:00.0 +0:00,23
Pamona Barat,2025-01-09 00:00:00.0 +0:00,9
Pamona Barat,2025-01-10 00:00:00.0 +0:00,17
Pamona Barat,2025-01-11 00:00:00.0 +0:00,0
Pamona Barat,2025-01-12 00:00:00.0 +0:00,21
Pamona Barat,2025-01-13 00:00:00.0 +0:00,0
Pamona Barat,2025-01-14 00:00:00.0 +0:00,0
Pamona Barat,2025-01-15 00:00:00.0 +0:00,0
Pamona Barat,2025-01-16 00:00:00.0 +0:00,0
Pamona Barat,2025-01-17 00:00:00.0 +0:00,18.5
Pamona Barat,2025-01-18 00:00:00.0 +0:00,2
Pamona Barat,2025-01-19 00:00:00.0 +0:00,0
Pamona Barat,2025-01-20 00:00:00.0 +0:00,0
Pamona Barat,2025-01-21 00:00:00.0 +0:00,1
Pamona Barat,2025-01-22 00:00:00.0 +0:00,0
Pamona Barat,2025-01-23 00:00:00.0 +0:00,49
Pamona Barat,2025-01-24 00:00:00.0 +0:00,3.5
Pamona Barat,2025-01-25 00:00:00.0 +0:00,1
Pamona Barat,2025-01-26 00:00:00.0 +0:00,0
Pamona Barat,2025-01-27 00:00:00.0 +0:00,0
Pamona Barat,2025-01-28 00:00:00.0 +0:00,15
Pamona Barat,2025-01-29 00:00:00.0 +0:00,26
Pamona Barat,2025-01-30 00:00:00.0 +0:00,178
Pamona Barat,2025-01-31 00:00:00.0 +0:00,33
Tegal Rejo,2025-01-01 00:00:00.0 +0:00,3
Tegal Rejo,2025-01-02 00:00:00.0 +0:00,0
Tegal Rejo,2025-01-03 00:00:00.0 +0:00,1
Tegal Rejo,2025-01-04 00:00:00.0 +0:00,0
Tegal Rejo,2025-01-05 00:00:00.0 +0:00,0
Tegal Rejo,2025-01-06 00:00:00.0 +0:00,0
Tegal Rejo,2025-01-07 00:00:00.0 +0:00,0
Tegal Rejo,2025-01-08 00:00:00.0 +0:00,0
Tegal Rejo,2025-01-09 00:00:00.0 +0:00,4
Tegal Rejo,2025-01-10 00:00:00.0 +0:00,1
Tegal Rejo,2025-01-11 00:00:00.0 +0:00,0
Tegal Rejo,2025-01-12 00:00:00.0 +0:00,1
Tegal Rejo,2025-01-13 00:00:00.0 +0:00,5
Tegal Rejo,2025-01-14 00:00:00.0 +0:00,17
Tegal Rejo,2025-01-15 00:00:00.0 +0:00,0
Tegal Rejo,2025-01-16 00:00:00.0 +0:00,0
Tegal Rejo,2025-01-17 00:00:00.0 +0:00,0
Tegal Rejo,2025-01-18 00:00:00.0 +0:00,1
Tegal Rejo,2025-01-19 00:00:00.0 +0:00,0
Tegal Rejo,2025-01-20 00:00:00.0 +0:00,77
Tegal Rejo,2025-01-21 00:00:00.0 +0:00,0
Tegal Rejo,2025-01-22 00:00:00.0 +0:00,0
Tegal Rejo,2025-01-23 00:00:00.0 +0:00,72
Tegal Rejo,2025-01-24 00:00:00.0 +0:00,38
Tegal Rejo,2025-01-25 00:00:00.0 +0:00,4
Tegal Rejo,2025-01-26 00:00:00.0 +0:00,0
Tegal Rejo,2025-01-27 00:00:00.0 +0:00,.5
Tegal Rejo,2025-01-28 00:00:00.0 +0:00,5.5
Tegal Rejo,2025-01-29 00:00:00.0 +0:00,0
Tegal Rejo,2025-01-30 00:00:00.0 +0:00,22
Tegal Rejo,2025-01-31 00:00:00.0 +0:00,0
Lelio,2025-01-01 00:00:00.0 +0:00,0
Lelio,2025-01-02 00:00:00.0 +0:00,0
Lelio,2025-01-03 00:00:00.0 +0:00,2
Lelio,2025-01-04 00:00:00.0 +0:00,0
Lelio,2025-01-05 00:00:00.0 +0:00,0
Lelio,2025-01-06 00:00:00.0 +0:00,0
Lelio,2025-01-07 00:00:00.0 +0:00,0
Lelio,2025-01-08 00:00:00.0 +0:00,2
Lelio,2025-01-09 00:00:00.0 +0:00,43
Lelio,2025-01-10 00:00:00.0 +0:00,52
Lelio,2025-01-11 00:00:00.0 +0:00,0
Lelio,2025-01-12 00:00:00.0 +0:00,6
Lelio,2025-01-13 00:00:00.0 +0:00,1
Lelio,2025-01-14 00:00:00.0 +0:00,16
Lelio,2025-01-15 00:00:00.0 +0:00,7
Lelio,2025-01-16 00:00:00.0 +0:00,11
Lelio,2025-01-17 00:00:00.0 +0:00,1
Lelio,2025-01-18 00:00:00.0 +0:00,3.5
Lelio,2025-01-19 00:00:00.0 +0:00,15
Lelio,2025-01-20 00:00:00.0 +0:00,22
Lelio,2025-01-21 00:00:00.0 +0:00,1.5
Lelio,2025-01-22 00:00:00.0 +0:00,9
Lelio,2025-01-23 00:00:00.0 +0:00,18
Lelio,2025-01-24 00:00:00.0 +0:00,7
Lelio,2025-01-25 00:00:00.0 +0:00,4
Lelio,2025-01-26 00:00:00.0 +0:00,0
Lelio,2025-01-27 00:00:00.0 +0:00,0
Lelio,2025-01-28 00:00:00.0 +0:00,6
Lelio,2025-01-29 00:00:00.0 +0:00,11
Lelio,2025-01-30 00:00:00.0 +0:00,32
Lelio,2025-01-31 00:00:00.0 +0:00,7.5
Maholo,2025-01-01 00:00:00.0 +0:00,0
Maholo,2025-01-02 00:00:00.0 +0:00,0
Maholo,2025-01-03 00:00:00.0 +0:00,2
Maholo,2025-01-04 00:00:00.0 +0:00,0
Maholo,2025-01-05 00:00:00.0 +0:00,0
Maholo,2025-01-06 00:00:00.0 +0:00,0
Maholo,2025-01-07 00:00:00.0 +0:00,0
Maholo,2025-01-08 00:00:00.0 +0:00,6
Maholo,2025-01-09 00:00:00.0 +0:00,7
Maholo,2025-01-10 00:00:00.0 +0:00,35
Maholo,2025-01-11 00:00:00.0 +0:00,0
Maholo,2025-01-12 00:00:00.0 +0:00,0
Maholo,2025-01-13 00:00:00.0 +0:00,0
Maholo,2025-01-14 00:00:00.0 +0:00,14
Maholo,2025-01-15 00:00:00.0 +0:00,0
Maholo,2025-01-16 00:00:00.0 +0:00,4
Maholo,2025-01-17 00:00:00.0 +0:00,37
Maholo,2025-01-18 00:00:00.0 +0:00,2
Maholo,2025-01-19 00:00:00.0 +0:00,7
Maholo,2025-01-20 00:00:00.0 +0:00,23
Maholo,2025-01-21 00:00:00.0 +0:00,9
Maholo,2025-01-22 00:00:00.0 +0:00,5
Maholo,2025-01-23 00:00:00.0 +0:00,20
Maholo,2025-01-24 00:00:00.0 +0:00,8
Maholo,2025-01-25 00:00:00.0 +0:00,3
Maholo,2025-01-26 00:00:00.0 +0:00,22
Maholo,2025-01-27 00:00:00.0 +0:00,10
Maholo,2025-01-28 00:00:00.0 +0:00,14
Maholo,2025-01-29 00:00:00.0 +0:00,28
Maholo,2025-01-30 00:00:00.0 +0:00,18
Maholo,2025-01-31 00:00:00.0 +0:00,0
Lore Piore,2025-01-01 00:00:00.0 +0:00,2
Lore Piore,2025-01-02 00:00:00.0 +0:00,1
Lore Piore,2025-01-03 00:00:00.0 +0:00,5
Lore Piore,2025-01-04 00:00:00.0 +0:00,6
Lore Piore,2025-01-05 00:00:00.0 +0:00,0
Lore Piore,2025-01-06 00:00:00.0 +0:00,0
Lore Piore,2025-01-07 00:00:00.0 +0:00,0
Lore Piore,2025-01-08 00:00:00.0 +0:00,0
Lore Piore,2025-01-09 00:00:00.0 +0:00,11
Lore Piore,2025-01-10 00:00:00.0 +0:00,50
Lore Piore,2025-01-11 00:00:00.0 +0:00,0
Lore Piore,2025-01-12 00:00:00.0 +0:00,0
Lore Piore,2025-01-13 00:00:00.0 +0:00,4
Lore Piore,2025-01-14 00:00:00.0 +0:00,9
Lore Piore,2025-01-15 00:00:00.0 +0:00,3
Lore Piore,2025-01-16 00:00:00.0 +0:00,3
Lore Piore,2025-01-17 00:00:00.0 +0:00,20
Lore Piore,2025-01-18 00:00:00.0 +0:00,2
Lore Piore,2025-01-19 00:00:00.0 +0:00,8888
Lore Piore,2025-01-20 00:00:00.0 +0:00,7
Lore Piore,2025-01-21 00:00:00.0 +0:00,2
Lore Piore,2025-01-22 00:00:00.0 +0:00,4
Lore Piore,2025-01-23 00:00:00.0 +0:00,26
Lore Piore,2025-01-24 00:00:00.0 +0:00,17
Lore Piore,2025-01-25 00:00:00.0 +0:00,63
Lore Piore,2025-01-26 00:00:00.0 +0:00,4
Lore Piore,2025-01-27 00:00:00.0 +0:00,2
Lore Piore,2025-01-28 00:00:00.0 +0:00,10
Lore Piore,2025-01-29 00:00:00.0 +0:00,8
Lore Piore,2025-01-30 00:00:00.0 +0:00,12
Lore Piore,2025-01-31 00:00:00.0 +0:00,2
Lalundu,2025-01-01 00:00:00.0 +0:00,17
Lalundu,2025-01-02 00:00:00.0 +0:00,0
Lalundu,2025-01-03 00:00:00.0 +0:00,0
Lalundu,2025-01-04 00:00:00.0 +0:00,0
Lalundu,2025-01-05 00:00:00.0 +0:00,7
Lalundu,2025-01-06 00:00:00.0 +0:00,0
Lalundu,2025-01-07 00:00:00.0 +0:00,0
Lalundu,2025-01-08 00:00:00.0 +0:00,0
Lalundu,2025-01-09 00:00:00.0 +0:00,0
Lalundu,2025-01-10 00:00:00.0 +0:00,13
Lalundu,2025-01-11 00:00:00.0 +0:00,0
Lalundu,2025-01-12 00:00:00.0 +0:00,1
Lalundu,2025-01-13 00:00:00.0 +0:00,15
Lalundu,2025-01-14 00:00:00.0 +0:00,6.5
Lalundu,2025-01-15 00:00:00.0 +0:00,7
Lalundu,2025-01-16 00:00:00.0 +0:00,3
Lalundu,2025-01-17 00:00:00.0 +0:00,37
Lalundu,2025-01-18 00:00:00.0 +0:00,16
Lalundu,2025-01-19 00:00:00.0 +0:00,0
Lalundu,2025-01-20 00:00:00.0 +0:00,97
Lalundu,2025-01-21 00:00:00.0 +0:00,56
Lalundu,2025-01-22 00:00:00.0 +0:00,5.5
Lalundu,2025-01-23 00:00:00.0 +0:00,7
Lalundu,2025-01-24 00:00:00.0 +0:00,11
Lalundu,2025-01-25 00:00:00.0 +0:00,20
Lalundu,2025-01-26 00:00:00.0 +0:00,35
Lalundu,2025-01-27 00:00:00.0 +0:00,98
Lalundu,2025-01-28 00:00:00.0 +0:00,32
Lalundu,2025-01-29 00:00:00.0 +0:00,35
Lalundu,2025-01-30 00:00:00.0 +0:00,27
Lalundu,2025-01-31 00:00:00.0 +0:00,0
Karya Mukti,2025-01-01 00:00:00.0 +0:00,41
Karya Mukti,2025-01-02 00:00:00.0 +0:00,0
Karya Mukti,2025-01-03 00:00:00.0 +0:00,68
Karya Mukti,2025-01-04 00:00:00.0 +0:00,15
Karya Mukti,2025-01-05 00:00:00.0 +0:00,11
Karya Mukti,2025-01-06 00:00:00.0 +0:00,0
Karya Mukti,2025-01-07 00:00:00.0 +0:00,0
Karya Mukti,2025-01-08 00:00:00.0 +0:00,0
Karya Mukti,2025-01-09 00:00:00.0 +0:00,21
Karya Mukti,2025-01-10 00:00:00.0 +0:00,9
Karya Mukti,2025-01-11 00:00:00.0 +0:00,0
Karya Mukti,2025-01-12 00:00:00.0 +0:00,1
Karya Mukti,2025-01-13 00:00:00.0 +0:00,1
Karya Mukti,2025-01-14 00:00:00.0 +0:00,3
Karya Mukti,2025-01-15 00:00:00.0 +0:00,9
Karya Mukti,2025-01-16 00:00:00.0 +0:00,2
Karya Mukti,2025-01-17 00:00:00.0 +0:00,90
Karya Mukti,2025-01-18 00:00:00.0 +0:00,3
Karya Mukti,2025-01-19 00:00:00.0 +0:00,9
Karya Mukti,2025-01-20 00:00:00.0 +0:00,8
Karya Mukti,2025-01-21 00:00:00.0 +0:00,2
Karya Mukti,2025-01-22 00:00:00.0 +0:00,24
Karya Mukti,2025-01-23 00:00:00.0 +0:00,10
Karya Mukti,2025-01-24 00:00:00.0 +0:00,0
Karya Mukti,2025-01-25 00:00:00.0 +0:00,4
Karya Mukti,2025-01-26 00:00:00.0 +0:00,2
Karya Mukti,2025-01-27 00:00:00.0 +0:00,13
Karya Mukti,2025-01-28 00:00:00.0 +0:00,7
Karya Mukti,2025-01-29 00:00:00.0 +0:00,3
Karya Mukti,2025-01-30 00:00:00.0 +0:00,27
Karya Mukti,2025-01-31 00:00:00.0 +0:00,8888
Labuan Salumbone,2025-01-01 00:00:00.0 +0:00,0
Labuan Salumbone,2025-01-02 00:00:00.0 +0:00,0
Labuan Salumbone,2025-01-03 00:00:00.0 +0:00,8888
Labuan Salumbone,2025-01-04 00:00:00.0 +0:00,0
Labuan Salumbone,2025-01-05 00:00:00.0 +0:00,15.5
Labuan Salumbone,2025-01-06 00:00:00.0 +0:00,8888
Labuan Salumbone,2025-01-07 00:00:00.0 +0:00,0
Labuan Salumbone,2025-01-08 00:00:00.0 +0:00,8888
Labuan Salumbone,2025-01-09 00:00:00.0 +0:00,2.5
Labuan Salumbone,2025-01-10 00:00:00.0 +0:00,7
Labuan Salumbone,2025-01-11 00:00:00.0 +0:00,8888
Labuan Salumbone,2025-01-12 00:00:00.0 +0:00,8888
Labuan Salumbone,2025-01-13 00:00:00.0 +0:00,8888
Labuan Salumbone,2025-01-14 00:00:00.0 +0:00,8888
Labuan Salumbone,2025-01-15 00:00:00.0 +0:00,3
Labuan Salumbone,2025-01-16 00:00:00.0 +0:00,10.5
Labuan Salumbone,2025-01-17 00:00:00.0 +0:00,28
Labuan Salumbone,2025-01-18 00:00:00.0 +0:00,8888
Labuan Salumbone,2025-01-19 00:00:00.0 +0:00,0
Labuan Salumbone,2025-01-20 00:00:00.0 +0:00,8
Labuan Salumbone,2025-01-21 00:00:00.0 +0:00,8888
Labuan Salumbone,2025-01-22 00:00:00.0 +0:00,8888
Labuan Salumbone,2025-01-23 00:00:00.0 +0:00,5.5
Labuan Salumbone,2025-01-24 00:00:00.0 +0:00,14
Labuan Salumbone,2025-01-25 00:00:00.0 +0:00,4
Labuan Salumbone,2025-01-26 00:00:00.0 +0:00,8888
Labuan Salumbone,2025-01-27 00:00:00.0 +0:00,14.5
Labuan Salumbone,2025-01-28 00:00:00.0 +0:00,0
Labuan Salumbone,2025-01-29 00:00:00.0 +0:00,2.5
Labuan Salumbone,2025-01-30 00:00:00.0 +0:00,4
Labuan Salumbone,2025-01-31 00:00:00.0 +0:00,0
Sindue,2025-01-01 00:00:00.0 +0:00,8888
Sindue,2025-01-02 00:00:00.0 +0:00,8888
Sindue,2025-01-03 00:00:00.0 +0:00,8888
Sindue,2025-01-04 00:00:00.0 +0:00,8888
Sindue,2025-01-05 00:00:00.0 +0:00,8888
Sindue,2025-01-06 00:00:00.0 +0:00,8888
Sindue,2025-01-07 00:00:00.0 +0:00,8888
Sindue,2025-01-08 00:00:00.0 +0:00,0
Sindue,2025-01-09 00:00:00.0 +0:00,8888
Sindue,2025-01-10 00:00:00.0 +0:00,8888
Sindue,2025-01-11 00:00:00.0 +0:00,8888
Sindue,2025-01-12 00:00:00.0 +0:00,4
Sindue,2025-01-13 00:00:00.0 +0:00,1
Sindue,2025-01-14 00:00:00.0 +0:00,8888
Sindue,2025-01-15 00:00:00.0 +0:00,1
Sindue,2025-01-16 00:00:00.0 +0:00,8888
Sindue,2025-01-17 00:00:00.0 +0:00,1
Sindue,2025-01-18 00:00:00.0 +0:00,2
Sindue,2025-01-19 00:00:00.0 +0:00,0
Sindue,2025-01-20 00:00:00.0 +0:00,0
Sindue,2025-01-21 00:00:00.0 +0:00,2
Sindue,2025-01-22 00:00:00.0 +0:00,0
Sindue,2025-01-23 00:00:00.0 +0:00,0
Sindue,2025-01-24 00:00:00.0 +0:00,3
Sindue,2025-01-25 00:00:00.0 +0:00,1
Sindue,2025-01-26 00:00:00.0 +0:00,8888
Sindue,2025-01-27 00:00:00.0 +0:00,3
Sindue,2025-01-28 00:00:00.0 +0:00,8888
Sindue,2025-01-29 00:00:00.0 +0:00,8888
Sindue,2025-01-30 00:00:00.0 +0:00,8888
Sindue,2025-01-31 00:00:00.0 +0:00,8888
Lero,2025-01-01 00:00:00.0 +0:00,0
Lero,2025-01-02 00:00:00.0 +0:00,0
Lero,2025-01-03 00:00:00.0 +0:00,0
Lero,2025-01-04 00:00:00.0 +0:00,0
Lero,2025-01-05 00:00:00.0 +0:00,22.5
Lero,2025-01-06 00:00:00.0 +0:00,0
Lero,2025-01-07 00:00:00.0 +0:00,0
Lero,2025-01-08 00:00:00.0 +0:00,0
Lero,2025-01-09 00:00:00.0 +0:00,5.5
Lero,2025-01-10 00:00:00.0 +0:00,10
Lero,2025-01-11 00:00:00.0 +0:00,0
Lero,2025-01-12 00:00:00.0 +0:00,0
Lero,2025-01-13 00:00:00.0 +0:00,0
Lero,2025-01-14 00:00:00.0 +0:00,18
Lero,2025-01-15 00:00:00.0 +0:00,10
Lero,2025-01-16 00:00:00.0 +0:00,87
Lero,2025-01-17 00:00:00.0 +0:00,32
Lero,2025-01-18 00:00:00.0 +0:00,0
Lero,2025-01-19 00:00:00.0 +0:00,0
Lero,2025-01-20 00:00:00.0 +0:00,14.5
Lero,2025-01-21 00:00:00.0 +0:00,13
Lero,2025-01-22 00:00:00.0 +0:00,0
Lero,2025-01-23 00:00:00.0 +0:00,0
Lero,2025-01-24 00:00:00.0 +0:00,42
Lero,2025-01-25 00:00:00.0 +0:00,14.5
Lero,2025-01-26 00:00:00.0 +0:00,0
Lero,2025-01-27 00:00:00.0 +0:00,38
Lero,2025-01-28 00:00:00.0 +0:00,1.5
Lero,2025-01-29 00:00:00.0 +0:00,0
Lero,2025-01-30 00:00:00.0 +0:00,0
Lero,2025-01-31 00:00:00.0 +0:00,0
Lompio,2025-01-01 00:00:00.0 +0:00,7.5
Lompio,2025-01-02 00:00:00.0 +0:00,0
Lompio,2025-01-03 00:00:00.0 +0:00,7
Lompio,2025-01-04 00:00:00.0 +0:00,2
Lompio,2025-01-05 00:00:00.0 +0:00,31
Lompio,2025-01-06 00:00:00.0 +0:00,0
Lompio,2025-01-07 00:00:00.0 +0:00,0
Lompio,2025-01-08 00:00:00.0 +0:00,1
Lompio,2025-01-09 00:00:00.0 +0:00,10
Lompio,2025-01-10 00:00:00.0 +0:00,2
Lompio,2025-01-11 00:00:00.0 +0:00,0
Lompio,2025-01-12 00:00:00.0 +0:00,0
Lompio,2025-01-13 00:00:00.0 +0:00,2
Lompio,2025-01-14 00:00:00.0 +0:00,0
Lompio,2025-01-15 00:00:00.0 +0:00,0
Lompio,2025-01-16 00:00:00.0 +0:00,6.5
Lompio,2025-01-17 00:00:00.0 +0:00,.5
Lompio,2025-01-18 00:00:00.0 +0:00,0
Lompio,2025-01-19 00:00:00.0 +0:00,1
Lompio,2025-01-20 00:00:00.0 +0:00,8
Lompio,2025-01-21 00:00:00.0 +0:00,20
Lompio,2025-01-22 00:00:00.0 +0:00,.5
Lompio,2025-01-23 00:00:00.0 +0:00,8
Lompio,2025-01-24 00:00:00.0 +0:00,4.5
Lompio,2025-01-25 00:00:00.0 +0:00,1
Lompio,2025-01-26 00:00:00.0 +0:00,0
Lompio,2025-01-27 00:00:00.0 +0:00,8
Lompio,2025-01-28 00:00:00.0 +0:00,.5
Lompio,2025-01-29 00:00:00.0 +0:00,0
Lompio,2025-01-30 00:00:00.0 +0:00,2.5
Lompio,2025-01-31 00:00:00.0 +0:00,8888
Balaesang,2025-01-01 00:00:00.0 +0:00,0
Balaesang,2025-01-02 00:00:00.0 +0:00,0
Balaesang,2025-01-03 00:00:00.0 +0:00,0
Balaesang,2025-01-04 00:00:00.0 +0:00,41
Balaesang,2025-01-05 00:00:00.0 +0:00,0
Balaesang,2025-01-06 00:00:00.0 +0:00,0
Balaesang,2025-01-07 00:00:00.0 +0:00,0
Balaesang,2025-01-08 00:00:00.0 +0:00,0
Balaesang,2025-01-09 00:00:00.0 +0:00,4.5
Balaesang,2025-01-10 00:00:00.0 +0:00,0
Balaesang,2025-01-11 00:00:00.0 +0:00,0
Balaesang,2025-01-12 00:00:00.0 +0:00,0
Balaesang,2025-01-13 00:00:00.0 +0:00,0
Balaesang,2025-01-14 00:00:00.0 +0:00,3.5
Balaesang,2025-01-15 00:00:00.0 +0:00,0
Balaesang,2025-01-16 00:00:00.0 +0:00,0
Balaesang,2025-01-17 00:00:00.0 +0:00,73.5
Balaesang,2025-01-18 00:00:00.0 +0:00,7.5
Balaesang,2025-01-19 00:00:00.0 +0:00,0
Balaesang,2025-01-20 00:00:00.0 +0:00,6.5
Balaesang,2025-01-21 00:00:00.0 +0:00,5
Balaesang,2025-01-22 00:00:00.0 +0:00,0
Balaesang,2025-01-23 00:00:00.0 +0:00,12.5
Balaesang,2025-01-24 00:00:00.0 +0:00,17.5
Balaesang,2025-01-25 00:00:00.0 +0:00,0
Balaesang,2025-01-26 00:00:00.0 +0:00,5.5
Balaesang,2025-01-27 00:00:00.0 +0:00,1
Balaesang,2025-01-28 00:00:00.0 +0:00,0
Balaesang,2025-01-29 00:00:00.0 +0:00,5
Balaesang,2025-01-30 00:00:00.0 +0:00,7
Balaesang,2025-01-31 00:00:00.0 +0:00,2
Siboang,2025-01-01 00:00:00.0 +0:00,40.5
Siboang,2025-01-02 00:00:00.0 +0:00,0
Siboang,2025-01-03 00:00:00.0 +0:00,70.5
Siboang,2025-01-04 00:00:00.0 +0:00,0
Siboang,2025-01-05 00:00:00.0 +0:00,3
Siboang,2025-01-06 00:00:00.0 +0:00,0
Siboang,2025-01-07 00:00:00.0 +0:00,0
Siboang,2025-01-08 00:00:00.0 +0:00,0
Siboang,2025-01-09 00:00:00.0 +0:00,17
Siboang,2025-01-10 00:00:00.0 +0:00,18.5
Siboang,2025-01-11 00:00:00.0 +0:00,0
Siboang,2025-01-12 00:00:00.0 +0:00,0
Siboang,2025-01-13 00:00:00.0 +0:00,0
Siboang,2025-01-14 00:00:00.0 +0:00,0
Siboang,2025-01-15 00:00:00.0 +0:00,3.2
Siboang,2025-01-16 00:00:00.0 +0:00,6
Siboang,2025-01-17 00:00:00.0 +0:00,80
Siboang,2025-01-18 00:00:00.0 +0:00,7
Siboang,2025-01-19 00:00:00.0 +0:00,2
Siboang,2025-01-20 00:00:00.0 +0:00,3.5
Siboang,2025-01-21 00:00:00.0 +0:00,35
Siboang,2025-01-22 00:00:00.0 +0:00,58.5
Siboang,2025-01-23 00:00:00.0 +0:00,3
Siboang,2025-01-24 00:00:00.0 +0:00,43
Siboang,2025-01-25 00:00:00.0 +0:00,17.3
Siboang,2025-01-26 00:00:00.0 +0:00,6
Siboang,2025-01-27 00:00:00.0 +0:00,86
Siboang,2025-01-28 00:00:00.0 +0:00,0
Siboang,2025-01-29 00:00:00.0 +0:00,28.5
Siboang,2025-01-30 00:00:00.0 +0:00,25
Siboang,2025-01-31 00:00:00.0 +0:00,0
Surumana,2025-01-01 00:00:00.0 +0:00,0
Surumana,2025-01-02 00:00:00.0 +0:00,0
Surumana,2025-01-03 00:00:00.0 +0:00,0
Surumana,2025-01-04 00:00:00.0 +0:00,4
Surumana,2025-01-05 00:00:00.0 +0:00,15
Surumana,2025-01-06 00:00:00.0 +0:00,0
Surumana,2025-01-07 00:00:00.0 +0:00,0
Surumana,2025-01-08 00:00:00.0 +0:00,0
Surumana,2025-01-09 00:00:00.0 +0:00,14
Surumana,2025-01-10 00:00:00.0 +0:00,5
Surumana,2025-01-11 00:00:00.0 +0:00,0
Surumana,2025-01-12 00:00:00.0 +0:00,0
Surumana,2025-01-13 00:00:00.0 +0:00,3
Surumana,2025-01-14 00:00:00.0 +0:00,5
Surumana,2025-01-15 00:00:00.0 +0:00,0
Surumana,2025-01-16 00:00:00.0 +0:00,20
Surumana,2025-01-17 00:00:00.0 +0:00,0
Surumana,2025-01-18 00:00:00.0 +0:00,0
Surumana,2025-01-19 00:00:00.0 +0:00,0
Surumana,2025-01-20 00:00:00.0 +0:00,30
Surumana,2025-01-21 00:00:00.0 +0:00,3
Surumana,2025-01-22 00:00:00.0 +0:00,8
Surumana,2025-01-23 00:00:00.0 +0:00,7
Surumana,2025-01-24 00:00:00.0 +0:00,8
Surumana,2025-01-25 00:00:00.0 +0:00,3
Surumana,2025-01-26 00:00:00.0 +0:00,0
Surumana,2025-01-27 00:00:00.0 +0:00,37
Surumana,2025-01-28 00:00:00.0 +0:00,8
Surumana,2025-01-29 00:00:00.0 +0:00,0
Surumana,2025-01-30 00:00:00.0 +0:00,28
Surumana,2025-01-31 00:00:00.0 +0:00,0
Tanamea,2025-01-01 00:00:00.0 +0:00,0
Tanamea,2025-01-02 00:00:00.0 +0:00,30
Tanamea,2025-01-03 00:00:00.0 +0:00,0
Tanamea,2025-01-04 00:00:00.0 +0:00,0
Tanamea,2025-01-05 00:00:00.0 +0:00,0
Tanamea,2025-01-06 00:00:00.0 +0:00,0
Tanamea,2025-01-07 00:00:00.0 +0:00,0
Tanamea,2025-01-08 00:00:00.0 +0:00,0
Tanamea,2025-01-09 00:00:00.0 +0:00,0
Tanamea,2025-01-10 00:00:00.0 +0:00,29
Tanamea,2025-01-11 00:00:00.0 +0:00,0
Tanamea,2025-01-12 00:00:00.0 +0:00,0
Tanamea,2025-01-13 00:00:00.0 +0:00,0
Tanamea,2025-01-14 00:00:00.0 +0:00,0
Tanamea,2025-01-15 00:00:00.0 +0:00,0
Tanamea,2025-01-16 00:00:00.0 +0:00,0
Tanamea,2025-01-17 00:00:00.0 +0:00,0
Tanamea,2025-01-18 00:00:00.0 +0:00,20
Tanamea,2025-01-19 00:00:00.0 +0:00,0
Tanamea,2025-01-20 00:00:00.0 +0:00,0
Tanamea,2025-01-21 00:00:00.0 +0:00,0
Tanamea,2025-01-22 00:00:00.0 +0:00,0
Tanamea,2025-01-23 00:00:00.0 +0:00,50.5
Tanamea,2025-01-24 00:00:00.0 +0:00,0
Tanamea,2025-01-25 00:00:00.0 +0:00,0
Tanamea,2025-01-26 00:00:00.0 +0:00,0
Tanamea,2025-01-27 00:00:00.0 +0:00,0
Tanamea,2025-01-28 00:00:00.0 +0:00,10
Tanamea,2025-01-29 00:00:00.0 +0:00,0
Tanamea,2025-01-30 00:00:00.0 +0:00,0
Tanamea,2025-01-31 00:00:00.0 +0:00,0
Watatu,2025-01-01 00:00:00.0 +0:00,4
Watatu,2025-01-02 00:00:00.0 +0:00,1
Watatu,2025-01-03 00:00:00.0 +0:00,7
Watatu,2025-01-04 00:00:00.0 +0:00,0
Watatu,2025-01-05 00:00:00.0 +0:00,8888
Watatu,2025-01-06 00:00:00.0 +0:00,8888
Watatu,2025-01-07 00:00:00.0 +0:00,8888
Watatu,2025-01-08 00:00:00.0 +0:00,8888
Watatu,2025-01-09 00:00:00.0 +0:00,13
Watatu,2025-01-10 00:00:00.0 +0:00,12
Watatu,2025-01-11 00:00:00.0 +0:00,7
Watatu,2025-01-12 00:00:00.0 +0:00,9
